"Municipio","year","tipo","valor"
"Ayutla",1993,"Inversión pública",368872
"Ayutla",1994,"Inversión pública",225114
"Ayutla",1995,"Inversión pública",203049
"Ayutla",1996,"Inversión pública",398357
"Ayutla",1997,"Inversión pública",446599
"Ayutla",1998,"Inversión pública",NA
"Ayutla",1999,"Inversión pública",639539
"Ayutla",2002,"Inversión pública",8998574
"Ayutla",2004,"Inversión pública",8427775
"Ayutla",2005,"Inversión pública",7451414
"Ayutla",2006,"Inversión pública",12719551
"Ayutla",2007,"Inversión pública",17279527
"Ayutla",2008,"Inversión pública",25510225
"Ayutla",2009,"Inversión pública",37637687
"Ayutla",2010,"Inversión pública",28659939
"Ayutla",2011,"Inversión pública",NA
"Ayutla",2012,"Inversión pública",16759701
"Ayutla",2013,"Inversión pública",45011382
"Ayutla",2014,"Inversión pública",27533984
"Ayutla",2015,"Inversión pública",16870782
"Ayutla",2016,"Inversión pública",61026351
"Ayutla",2017,"Inversión pública",33360653
"Ayutla",2018,"Inversión pública",30747351
"Ayutla",2019,"Inversión pública",9629148
"Ayutla",2020,"Inversión pública",10595455
"Ayutla",2021,"Inversión pública",19887357
"La Barca",1989,"Inversión pública",113316
"La Barca",1990,"Inversión pública",646177
"La Barca",1991,"Inversión pública",664842
"La Barca",1992,"Inversión pública",933701
"La Barca",1993,"Inversión pública",1817983
"La Barca",1994,"Inversión pública",1726827
"La Barca",1995,"Inversión pública",502667
"La Barca",1996,"Inversión pública",1274165
"La Barca",1997,"Inversión pública",3270482
"La Barca",1998,"Inversión pública",NA
"La Barca",1999,"Inversión pública",2607559
"La Barca",2000,"Inversión pública",10215547
"La Barca",2001,"Inversión pública",8516318
"La Barca",2002,"Inversión pública",21117854
"La Barca",2003,"Inversión pública",28622313
"La Barca",2004,"Inversión pública",29847269
"La Barca",2005,"Inversión pública",30013440
"La Barca",2006,"Inversión pública",29520743
"La Barca",2007,"Inversión pública",19372304
"La Barca",2008,"Inversión pública",59222702
"La Barca",2009,"Inversión pública",52166512
"La Barca",2010,"Inversión pública",39911488
"La Barca",2011,"Inversión pública",NA
"La Barca",2012,"Inversión pública",34901282
"La Barca",2014,"Inversión pública",37026634
"La Barca",2016,"Inversión pública",32082565
"La Barca",2017,"Inversión pública",37366066
"La Barca",2018,"Inversión pública",47385765
"La Barca",2019,"Inversión pública",16772864
"La Barca",2020,"Inversión pública",21799922
"La Barca",2021,"Inversión pública",34871499
"Bolaños",1989,"Inversión pública",109927
"Bolaños",1990,"Inversión pública",261866
"Bolaños",1991,"Inversión pública",61155
"Bolaños",1992,"Inversión pública",196635
"Bolaños",1993,"Inversión pública",67545
"Bolaños",1994,"Inversión pública",372012
"Bolaños",1995,"Inversión pública",NA
"Bolaños",1996,"Inversión pública",74053
"Bolaños",1997,"Inversión pública",126854
"Bolaños",1998,"Inversión pública",3867397
"Bolaños",1999,"Inversión pública",18746
"Bolaños",2000,"Inversión pública",8178649
"Bolaños",2001,"Inversión pública",4153388
"Bolaños",2002,"Inversión pública",8138811
"Bolaños",2003,"Inversión pública",3094243
"Bolaños",2004,"Inversión pública",6400090
"Bolaños",2005,"Inversión pública",15277862
"Bolaños",2006,"Inversión pública",2634955
"Bolaños",2007,"Inversión pública",9711088
"Bolaños",2008,"Inversión pública",17354906
"Bolaños",2009,"Inversión pública",31438450
"Bolaños",2010,"Inversión pública",45077616
"Bolaños",2011,"Inversión pública",NA
"Bolaños",2012,"Inversión pública",NA
"Bolaños",2018,"Inversión pública",9067752
"Bolaños",2019,"Inversión pública",26684806
"Bolaños",2020,"Inversión pública",35088924
"Bolaños",2021,"Inversión pública",25999981
"Cabo Corrientes",1989,"Inversión pública",346312
"Cabo Corrientes",1990,"Inversión pública",75884
"Cabo Corrientes",1991,"Inversión pública",219414
"Cabo Corrientes",1992,"Inversión pública",430142
"Cabo Corrientes",1993,"Inversión pública",77529
"Cabo Corrientes",1994,"Inversión pública",113246
"Cabo Corrientes",1995,"Inversión pública",202
"Cabo Corrientes",1996,"Inversión pública",138264
"Cabo Corrientes",1997,"Inversión pública",NA
"Cabo Corrientes",1998,"Inversión pública",NA
"Cabo Corrientes",1999,"Inversión pública",431894
"Cabo Corrientes",2000,"Inversión pública",7956229
"Cabo Corrientes",2001,"Inversión pública",5781213
"Cabo Corrientes",2002,"Inversión pública",6116301
"Cabo Corrientes",2003,"Inversión pública",10313684
"Cabo Corrientes",2004,"Inversión pública",10079818
"Cabo Corrientes",2005,"Inversión pública",13000738
"Cabo Corrientes",2006,"Inversión pública",27871619
"Cabo Corrientes",2007,"Inversión pública",2006484
"Cabo Corrientes",2008,"Inversión pública",26868366
"Cabo Corrientes",2009,"Inversión pública",43860620
"Cabo Corrientes",2010,"Inversión pública",25360825
"Cabo Corrientes",2011,"Inversión pública",26419123
"Cabo Corrientes",2013,"Inversión pública",20811727
"Cabo Corrientes",2014,"Inversión pública",26739084
"Cabo Corrientes",2015,"Inversión pública",27860574
"Cabo Corrientes",2016,"Inversión pública",19884436
"Cabo Corrientes",2017,"Inversión pública",20890302
"Cabo Corrientes",2018,"Inversión pública",10762259
"Cabo Corrientes",2019,"Inversión pública",14108666
"Cabo Corrientes",2020,"Inversión pública",12569199
"Cabo Corrientes",2021,"Inversión pública",12142269
"Casimiro Castillo",1989,"Inversión pública",501381
"Casimiro Castillo",1990,"Inversión pública",212017
"Casimiro Castillo",1991,"Inversión pública",782805
"Casimiro Castillo",1992,"Inversión pública",993736
"Casimiro Castillo",1993,"Inversión pública",385485
"Casimiro Castillo",1994,"Inversión pública",482454
"Casimiro Castillo",1995,"Inversión pública",243628
"Casimiro Castillo",1996,"Inversión pública",491177
"Casimiro Castillo",1997,"Inversión pública",376844
"Casimiro Castillo",1998,"Inversión pública",NA
"Casimiro Castillo",1999,"Inversión pública",3146195
"Casimiro Castillo",2000,"Inversión pública",4080483
"Casimiro Castillo",2001,"Inversión pública",3093823
"Casimiro Castillo",2002,"Inversión pública",4320569
"Casimiro Castillo",2003,"Inversión pública",6855709
"Casimiro Castillo",2004,"Inversión pública",9506823
"Casimiro Castillo",2005,"Inversión pública",8590832
"Casimiro Castillo",2006,"Inversión pública",10093703
"Casimiro Castillo",2007,"Inversión pública",6506411
"Casimiro Castillo",2008,"Inversión pública",15059560
"Casimiro Castillo",2009,"Inversión pública",19392409
"Casimiro Castillo",2010,"Inversión pública",4902561
"Casimiro Castillo",2011,"Inversión pública",NA
"Casimiro Castillo",2012,"Inversión pública",20558499
"Casimiro Castillo",2013,"Inversión pública",12544922
"Casimiro Castillo",2014,"Inversión pública",6401251
"Casimiro Castillo",2015,"Inversión pública",23218266
"Casimiro Castillo",2016,"Inversión pública",23564693
"Casimiro Castillo",2017,"Inversión pública",25344862
"Casimiro Castillo",2018,"Inversión pública",23176061
"Casimiro Castillo",2019,"Inversión pública",11701460
"Casimiro Castillo",2020,"Inversión pública",10228294
"Casimiro Castillo",2021,"Inversión pública",21864800
"Cihuatlán",1989,"Inversión pública",24870
"Cihuatlán",1990,"Inversión pública",238042
"Cihuatlán",1991,"Inversión pública",107025
"Cihuatlán",1992,"Inversión pública",275156
"Cihuatlán",1993,"Inversión pública",132343
"Cihuatlán",1994,"Inversión pública",111478
"Cihuatlán",1995,"Inversión pública",59817
"Cihuatlán",1996,"Inversión pública",322134
"Cihuatlán",1997,"Inversión pública",NA
"Cihuatlán",1998,"Inversión pública",NA
"Cihuatlán",1999,"Inversión pública",3642069
"Cihuatlán",2001,"Inversión pública",6584760
"Cihuatlán",2002,"Inversión pública",3916336
"Cihuatlán",2004,"Inversión pública",19585502
"Cihuatlán",2005,"Inversión pública",15892777
"Cihuatlán",2006,"Inversión pública",15092129
"Cihuatlán",2007,"Inversión pública",7915032
"Cihuatlán",2008,"Inversión pública",10826169
"Cihuatlán",2009,"Inversión pública",15757751
"Cihuatlán",2010,"Inversión pública",17176873
"Cihuatlán",2011,"Inversión pública",NA
"Cihuatlán",2012,"Inversión pública",32717464
"Cihuatlán",2013,"Inversión pública",15487169
"Cihuatlán",2014,"Inversión pública",NA
"Cihuatlán",2015,"Inversión pública",15424702
"Cihuatlán",2016,"Inversión pública",31750594
"Cihuatlán",2017,"Inversión pública",20540314
"Cihuatlán",2018,"Inversión pública",26255846
"Cihuatlán",2019,"Inversión pública",17981243
"Cihuatlán",2020,"Inversión pública",21083131
"Cihuatlán",2021,"Inversión pública",36084770
"Zapotlán el Grande",1989,"Inversión pública",596573
"Zapotlán el Grande",1990,"Inversión pública",1491725
"Zapotlán el Grande",1991,"Inversión pública",3250713
"Zapotlán el Grande",1992,"Inversión pública",2742347
"Zapotlán el Grande",1993,"Inversión pública",3473899
"Zapotlán el Grande",1994,"Inversión pública",1610719
"Zapotlán el Grande",1995,"Inversión pública",1152528
"Zapotlán el Grande",1996,"Inversión pública",1440265
"Zapotlán el Grande",1997,"Inversión pública",2660916
"Zapotlán el Grande",1998,"Inversión pública",1795874
"Zapotlán el Grande",1999,"Inversión pública",4891470
"Zapotlán el Grande",2000,"Inversión pública",25337645
"Zapotlán el Grande",2001,"Inversión pública",8569278
"Zapotlán el Grande",2002,"Inversión pública",21592291
"Zapotlán el Grande",2003,"Inversión pública",34054562
"Zapotlán el Grande",2004,"Inversión pública",5021562
"Zapotlán el Grande",2005,"Inversión pública",19942522
"Zapotlán el Grande",2006,"Inversión pública",15334802
"Zapotlán el Grande",2007,"Inversión pública",6721230
"Zapotlán el Grande",2008,"Inversión pública",33912708
"Zapotlán el Grande",2009,"Inversión pública",88217890
"Zapotlán el Grande",2010,"Inversión pública",72796452
"Zapotlán el Grande",2011,"Inversión pública",61206873
"Zapotlán el Grande",2012,"Inversión pública",26651700
"Zapotlán el Grande",2013,"Inversión pública",46177056
"Zapotlán el Grande",2014,"Inversión pública",45991302
"Zapotlán el Grande",2015,"Inversión pública",56687477
"Zapotlán el Grande",2016,"Inversión pública",59015306
"Zapotlán el Grande",2017,"Inversión pública",87376046
"Zapotlán el Grande",2018,"Inversión pública",66701721
"Zapotlán el Grande",2019,"Inversión pública",32053936
"Zapotlán el Grande",2020,"Inversión pública",37464939
"Zapotlán el Grande",2021,"Inversión pública",52212352
"Cocula",1989,"Inversión pública",223956
"Cocula",1990,"Inversión pública",964602
"Cocula",1991,"Inversión pública",614509
"Cocula",1992,"Inversión pública",702608
"Cocula",1993,"Inversión pública",700742
"Cocula",1994,"Inversión pública",579767
"Cocula",1995,"Inversión pública",1230377
"Cocula",1996,"Inversión pública",1265174
"Cocula",1997,"Inversión pública",2066966
"Cocula",1998,"Inversión pública",4842210
"Cocula",1999,"Inversión pública",219843
"Cocula",2001,"Inversión pública",4312683
"Cocula",2002,"Inversión pública",5532935
"Cocula",2003,"Inversión pública",14201345
"Cocula",2004,"Inversión pública",6610241
"Cocula",2005,"Inversión pública",11500935
"Cocula",2007,"Inversión pública",14516327
"Cocula",2008,"Inversión pública",34464392
"Cocula",2009,"Inversión pública",48217308
"Cocula",2010,"Inversión pública",12673044
"Cocula",2011,"Inversión pública",NA
"Cocula",2012,"Inversión pública",12352682
"Cocula",2014,"Inversión pública",26012772
"Cocula",2015,"Inversión pública",14785255
"Cocula",2016,"Inversión pública",16721472
"Cocula",2017,"Inversión pública",31429736
"Cocula",2018,"Inversión pública",21259199
"Cocula",2019,"Inversión pública",9879546
"Cocula",2020,"Inversión pública",11168978
"Cocula",2021,"Inversión pública",18991967
"Colotlán",1989,"Inversión pública",98504
"Colotlán",1990,"Inversión pública",312915
"Colotlán",1991,"Inversión pública",179830
"Colotlán",1992,"Inversión pública",364281
"Colotlán",1993,"Inversión pública",361383
"Colotlán",1994,"Inversión pública",523820
"Colotlán",1995,"Inversión pública",558169
"Colotlán",1996,"Inversión pública",334207
"Colotlán",1997,"Inversión pública",6e+05
"Colotlán",1998,"Inversión pública",1448783
"Colotlán",1999,"Inversión pública",893743
"Colotlán",2001,"Inversión pública",2370532
"Colotlán",2002,"Inversión pública",6708055
"Colotlán",2003,"Inversión pública",9504539
"Colotlán",2004,"Inversión pública",6237300
"Colotlán",2005,"Inversión pública",15674835
"Colotlán",2006,"Inversión pública",23673105
"Colotlán",2007,"Inversión pública",12267603
"Colotlán",2008,"Inversión pública",21116275
"Colotlán",2009,"Inversión pública",53634310
"Colotlán",2010,"Inversión pública",7878717
"Colotlán",2014,"Inversión pública",33349590
"Colotlán",2015,"Inversión pública",15416523
"Colotlán",2016,"Inversión pública",13405239
"Colotlán",2017,"Inversión pública",17183189
"Colotlán",2018,"Inversión pública",27284376
"Colotlán",2019,"Inversión pública",10350306
"Colotlán",2020,"Inversión pública",15419318
"Colotlán",2021,"Inversión pública",9929535
"Concepción de Buenos Aires",1989,"Inversión pública",33202
"Concepción de Buenos Aires",1990,"Inversión pública",52766
"Concepción de Buenos Aires",1991,"Inversión pública",534776
"Concepción de Buenos Aires",1992,"Inversión pública",180783
"Concepción de Buenos Aires",1993,"Inversión pública",248413
"Concepción de Buenos Aires",1994,"Inversión pública",102665
"Concepción de Buenos Aires",1995,"Inversión pública",95924
"Concepción de Buenos Aires",1996,"Inversión pública",119562
"Concepción de Buenos Aires",1997,"Inversión pública",1068469
"Concepción de Buenos Aires",1998,"Inversión pública",221377
"Concepción de Buenos Aires",1999,"Inversión pública",1842037
"Concepción de Buenos Aires",2000,"Inversión pública",3272125
"Concepción de Buenos Aires",2001,"Inversión pública",1444736
"Concepción de Buenos Aires",2002,"Inversión pública",1842160
"Concepción de Buenos Aires",2003,"Inversión pública",2191376
"Concepción de Buenos Aires",2004,"Inversión pública",4715078
"Concepción de Buenos Aires",2005,"Inversión pública",9086490
"Concepción de Buenos Aires",2006,"Inversión pública",10777930
"Concepción de Buenos Aires",2007,"Inversión pública",6342468
"Concepción de Buenos Aires",2008,"Inversión pública",10468276
"Concepción de Buenos Aires",2010,"Inversión pública",5775206
"Concepción de Buenos Aires",2011,"Inversión pública",NA
"Concepción de Buenos Aires",2012,"Inversión pública",19796566
"Concepción de Buenos Aires",2014,"Inversión pública",21044770
"Concepción de Buenos Aires",2015,"Inversión pública",11133332
"Concepción de Buenos Aires",2016,"Inversión pública",13306979
"Concepción de Buenos Aires",2017,"Inversión pública",18366674
"Concepción de Buenos Aires",2018,"Inversión pública",28917508
"Concepción de Buenos Aires",2019,"Inversión pública",2752183
"Concepción de Buenos Aires",2020,"Inversión pública",4168510
"Concepción de Buenos Aires",2021,"Inversión pública",7978662
"Cuautitlán de García Barragán",1989,"Inversión pública",118503
"Cuautitlán de García Barragán",1990,"Inversión pública",137948
"Cuautitlán de García Barragán",1991,"Inversión pública",213468
"Cuautitlán de García Barragán",1992,"Inversión pública",281059
"Cuautitlán de García Barragán",1993,"Inversión pública",374904
"Cuautitlán de García Barragán",1994,"Inversión pública",30182
"Cuautitlán de García Barragán",1995,"Inversión pública",219448
"Cuautitlán de García Barragán",1996,"Inversión pública",7650
"Cuautitlán de García Barragán",1997,"Inversión pública",54280
"Cuautitlán de García Barragán",1998,"Inversión pública",4979718
"Cuautitlán de García Barragán",1999,"Inversión pública",87597
"Cuautitlán de García Barragán",2002,"Inversión pública",9496491
"Cuautitlán de García Barragán",2004,"Inversión pública",13361558
"Cuautitlán de García Barragán",2005,"Inversión pública",13743795
"Cuautitlán de García Barragán",2006,"Inversión pública",16018319
"Cuautitlán de García Barragán",2007,"Inversión pública",12472094
"Cuautitlán de García Barragán",2008,"Inversión pública",15376492
"Cuautitlán de García Barragán",2009,"Inversión pública",16220230
"Cuautitlán de García Barragán",2010,"Inversión pública",15896494
"Cuautitlán de García Barragán",2012,"Inversión pública",54647209
"Cuautitlán de García Barragán",2013,"Inversión pública",22056167
"Cuautitlán de García Barragán",2014,"Inversión pública",40923874
"Cuautitlán de García Barragán",2015,"Inversión pública",40924872
"Cuautitlán de García Barragán",2016,"Inversión pública",42356530
"Cuautitlán de García Barragán",2017,"Inversión pública",47219853
"Cuautitlán de García Barragán",2018,"Inversión pública",54297325
"Cuautitlán de García Barragán",2019,"Inversión pública",29739721
"Cuautitlán de García Barragán",2020,"Inversión pública",30639841
"Cuautitlán de García Barragán",2021,"Inversión pública",38756075
"Cuautla",1989,"Inversión pública",52649
"Cuautla",1990,"Inversión pública",43079
"Cuautla",1991,"Inversión pública",37588
"Cuautla",1992,"Inversión pública",76284
"Cuautla",1993,"Inversión pública",88914
"Cuautla",1994,"Inversión pública",65783
"Cuautla",1995,"Inversión pública",15850
"Cuautla",1996,"Inversión pública",253204
"Cuautla",1997,"Inversión pública",454609
"Cuautla",1998,"Inversión pública",1074320
"Cuautla",1999,"Inversión pública",1105025
"Cuautla",2000,"Inversión pública",3962094
"Cuautla",2001,"Inversión pública",1338251
"Cuautla",2002,"Inversión pública",1704809
"Cuautla",2003,"Inversión pública",3601170
"Cuautla",2005,"Inversión pública",4025979
"Cuautla",2007,"Inversión pública",3024903
"Cuautla",2008,"Inversión pública",7833960
"Cuautla",2009,"Inversión pública",5973501
"Cuautla",2010,"Inversión pública",11249355
"Cuautla",2011,"Inversión pública",NA
"Cuautla",2012,"Inversión pública",27057980
"Cuautla",2013,"Inversión pública",47192086
"Cuautla",2014,"Inversión pública",30828147
"Cuautla",2015,"Inversión pública",11531390
"Cuautla",2016,"Inversión pública",14533857
"Cuautla",2017,"Inversión pública",13666572
"Cuautla",2018,"Inversión pública",15760958
"Cuautla",2019,"Inversión pública",2199440
"Cuautla",2020,"Inversión pública",16753467
"Cuautla",2021,"Inversión pública",9191305
"Cuquío",1989,"Inversión pública",512384
"Cuquío",1990,"Inversión pública",1684106
"Cuquío",1991,"Inversión pública",158258
"Cuquío",1992,"Inversión pública",235855
"Cuquío",1993,"Inversión pública",317513
"Cuquío",1994,"Inversión pública",467438
"Cuquío",1995,"Inversión pública",468405
"Cuquío",1996,"Inversión pública",480617
"Cuquío",1997,"Inversión pública",963895
"Cuquío",1998,"Inversión pública",4009412
"Cuquío",1999,"Inversión pública",949059
"Cuquío",2000,"Inversión pública",6325242
"Cuquío",2001,"Inversión pública",6052458
"Cuquío",2002,"Inversión pública",11255366
"Cuquío",2003,"Inversión pública",9602772
"Cuquío",2004,"Inversión pública",8598758
"Cuquío",2005,"Inversión pública",13362947
"Cuquío",2006,"Inversión pública",14539062
"Cuquío",2007,"Inversión pública",5097166
"Cuquío",2008,"Inversión pública",12917595
"Cuquío",2009,"Inversión pública",8102160
"Cuquío",2010,"Inversión pública",5767134
"Cuquío",2011,"Inversión pública",NA
"Cuquío",2012,"Inversión pública",195686
"Cuquío",2013,"Inversión pública",NA
"Cuquío",2015,"Inversión pública",11662078
"Cuquío",2016,"Inversión pública",22282551
"Cuquío",2017,"Inversión pública",7050935
"Cuquío",2018,"Inversión pública",18616534
"Cuquío",2019,"Inversión pública",13136496
"Cuquío",2020,"Inversión pública",25531648
"Cuquío",2021,"Inversión pública",26234336
"Chapala",1989,"Inversión pública",736673
"Chapala",1990,"Inversión pública",584792
"Chapala",1991,"Inversión pública",1134504
"Chapala",1992,"Inversión pública",1639881
"Chapala",1993,"Inversión pública",1932065
"Chapala",1994,"Inversión pública",452743
"Chapala",1995,"Inversión pública",2944833
"Chapala",1996,"Inversión pública",NA
"Chapala",1997,"Inversión pública",68922
"Chapala",1998,"Inversión pública",NA
"Chapala",1999,"Inversión pública",215380
"Chapala",2001,"Inversión pública",1490374
"Chapala",2002,"Inversión pública",8171299
"Chapala",2003,"Inversión pública",15756062
"Chapala",2004,"Inversión pública",16032781
"Chapala",2005,"Inversión pública",30322114
"Chapala",2006,"Inversión pública",36317333
"Chapala",2007,"Inversión pública",16224025
"Chapala",2008,"Inversión pública",22475261
"Chapala",2009,"Inversión pública",36530256
"Chapala",2010,"Inversión pública",30051943
"Chapala",2011,"Inversión pública",NA
"Chapala",2012,"Inversión pública",22268370
"Chapala",2013,"Inversión pública",21217854
"Chapala",2014,"Inversión pública",70795886
"Chapala",2015,"Inversión pública",20750537
"Chapala",2019,"Inversión pública",13967997
"Chapala",2020,"Inversión pública",47376705
"Chapala",2021,"Inversión pública",27955137
"Chimaltitán",1989,"Inversión pública",76746
"Chimaltitán",1990,"Inversión pública",54338
"Chimaltitán",1991,"Inversión pública",39650
"Chimaltitán",1992,"Inversión pública",64382
"Chimaltitán",1993,"Inversión pública",81554
"Chimaltitán",1994,"Inversión pública",32608
"Chimaltitán",1995,"Inversión pública",63771
"Chimaltitán",1996,"Inversión pública",NA
"Chimaltitán",1997,"Inversión pública",334739
"Chimaltitán",1998,"Inversión pública",2359530
"Chimaltitán",1999,"Inversión pública",21502
"Chimaltitán",2000,"Inversión pública",6989348
"Chimaltitán",2001,"Inversión pública",2337431
"Chimaltitán",2002,"Inversión pública",2432555
"Chimaltitán",2003,"Inversión pública",4495866
"Chimaltitán",2004,"Inversión pública",3636748
"Chimaltitán",2005,"Inversión pública",10708079
"Chimaltitán",2006,"Inversión pública",10302326
"Chimaltitán",2008,"Inversión pública",5466847
"Chimaltitán",2010,"Inversión pública",17353903
"Chimaltitán",2013,"Inversión pública",699791
"Chimaltitán",2014,"Inversión pública",17353919
"Chimaltitán",2015,"Inversión pública",13948048
"Chimaltitán",2016,"Inversión pública",17538985
"Chimaltitán",2018,"Inversión pública",24511507
"Chimaltitán",2019,"Inversión pública",6953297
"Chimaltitán",2020,"Inversión pública",7678228
"Chimaltitán",2021,"Inversión pública",7600391
"Chiquilistlán",1989,"Inversión pública",49392
"Chiquilistlán",1990,"Inversión pública",16584
"Chiquilistlán",1991,"Inversión pública",24947
"Chiquilistlán",1992,"Inversión pública",35696
"Chiquilistlán",1993,"Inversión pública",39899
"Chiquilistlán",1994,"Inversión pública",138895
"Chiquilistlán",1995,"Inversión pública",129627
"Chiquilistlán",1996,"Inversión pública",49061
"Chiquilistlán",1997,"Inversión pública",192199
"Chiquilistlán",1998,"Inversión pública",650001
"Chiquilistlán",1999,"Inversión pública",1543103
"Chiquilistlán",2000,"Inversión pública",3195735
"Chiquilistlán",2001,"Inversión pública",591947
"Chiquilistlán",2002,"Inversión pública",1547076
"Chiquilistlán",2003,"Inversión pública",2811834
"Chiquilistlán",2004,"Inversión pública",1353070
"Chiquilistlán",2005,"Inversión pública",2556056
"Chiquilistlán",2006,"Inversión pública",5787541
"Chiquilistlán",2007,"Inversión pública",1724297
"Chiquilistlán",2008,"Inversión pública",3443498
"Chiquilistlán",2010,"Inversión pública",5010056
"Chiquilistlán",2011,"Inversión pública",NA
"Chiquilistlán",2012,"Inversión pública",8616220
"Chiquilistlán",2013,"Inversión pública",NA
"Chiquilistlán",2014,"Inversión pública",20250800
"Chiquilistlán",2016,"Inversión pública",14987930
"Chiquilistlán",2017,"Inversión pública",14152906
"Chiquilistlán",2018,"Inversión pública",6316218
"Chiquilistlán",2019,"Inversión pública",7957374
"Chiquilistlán",2020,"Inversión pública",19214658
"Chiquilistlán",2021,"Inversión pública",NA
"Degollado",1989,"Inversión pública",151043
"Degollado",1990,"Inversión pública",335745
"Degollado",1991,"Inversión pública",469354
"Degollado",1992,"Inversión pública",195842
"Degollado",1993,"Inversión pública",771290
"Degollado",1994,"Inversión pública",289830
"Degollado",1995,"Inversión pública",234037
"Degollado",1996,"Inversión pública",509191
"Degollado",1997,"Inversión pública",586322
"Degollado",1998,"Inversión pública",2316590
"Degollado",1999,"Inversión pública",5007709
"Degollado",2000,"Inversión pública",11233058
"Degollado",2001,"Inversión pública",5570961
"Degollado",2002,"Inversión pública",4776234
"Degollado",2003,"Inversión pública",4466831
"Degollado",2004,"Inversión pública",10792799
"Degollado",2005,"Inversión pública",8790173
"Degollado",2006,"Inversión pública",14146141
"Degollado",2007,"Inversión pública",8445558
"Degollado",2008,"Inversión pública",26637006
"Degollado",2009,"Inversión pública",36652062
"Degollado",2010,"Inversión pública",14381604
"Degollado",2011,"Inversión pública",17285597
"Degollado",2012,"Inversión pública",16950775
"Degollado",2013,"Inversión pública",12787594
"Degollado",2014,"Inversión pública",18235287
"Degollado",2015,"Inversión pública",7467300
"Degollado",2016,"Inversión pública",17610173
"Degollado",2017,"Inversión pública",15000546
"Degollado",2018,"Inversión pública",25491577
"Degollado",2019,"Inversión pública",24101746
"Degollado",2020,"Inversión pública",20125293
"Degollado",2021,"Inversión pública",17629174
"Ejutla",1989,"Inversión pública",70750
"Ejutla",1990,"Inversión pública",103359
"Ejutla",1991,"Inversión pública",100542
"Ejutla",1992,"Inversión pública",126740
"Ejutla",1993,"Inversión pública",139988
"Ejutla",1994,"Inversión pública",118302
"Ejutla",1995,"Inversión pública",112543
"Ejutla",1996,"Inversión pública",278163
"Ejutla",1997,"Inversión pública",902544
"Ejutla",1998,"Inversión pública",NA
"Ejutla",1999,"Inversión pública",1004845
"Ejutla",2000,"Inversión pública",1739051
"Ejutla",2001,"Inversión pública",543844
"Ejutla",2002,"Inversión pública",1881796
"Ejutla",2003,"Inversión pública",4094604
"Ejutla",2004,"Inversión pública",1710822
"Ejutla",2005,"Inversión pública",2465370
"Ejutla",2006,"Inversión pública",4165064
"Ejutla",2007,"Inversión pública",3991487
"Ejutla",2008,"Inversión pública",6721352
"Ejutla",2009,"Inversión pública",16074974
"Ejutla",2010,"Inversión pública",7606039
"Ejutla",2011,"Inversión pública",NA
"Ejutla",2012,"Inversión pública",8966570
"Ejutla",2013,"Inversión pública",4903846
"Ejutla",2014,"Inversión pública",7110990
"Ejutla",2015,"Inversión pública",5518587
"Ejutla",2017,"Inversión pública",6205767
"Ejutla",2018,"Inversión pública",4886304
"Ejutla",2019,"Inversión pública",1734364
"Ejutla",2020,"Inversión pública",4210042
"Ejutla",2021,"Inversión pública",3879298
"Encarnación de Díaz",1989,"Inversión pública",903420
"Encarnación de Díaz",1990,"Inversión pública",1174792
"Encarnación de Díaz",1991,"Inversión pública",1166508
"Encarnación de Díaz",1992,"Inversión pública",460175
"Encarnación de Díaz",1993,"Inversión pública",747133
"Encarnación de Díaz",1994,"Inversión pública",2232318
"Encarnación de Díaz",1995,"Inversión pública",515828
"Encarnación de Díaz",1996,"Inversión pública",1006103
"Encarnación de Díaz",1997,"Inversión pública",997301
"Encarnación de Díaz",1998,"Inversión pública",63704
"Encarnación de Díaz",1999,"Inversión pública",9607498
"Encarnación de Díaz",2000,"Inversión pública",10289430
"Encarnación de Díaz",2001,"Inversión pública",1543502
"Encarnación de Díaz",2002,"Inversión pública",12369672
"Encarnación de Díaz",2003,"Inversión pública",15835128
"Encarnación de Díaz",2004,"Inversión pública",24304918
"Encarnación de Díaz",2005,"Inversión pública",25660800
"Encarnación de Díaz",2006,"Inversión pública",53896613
"Encarnación de Díaz",2007,"Inversión pública",9830143
"Encarnación de Díaz",2008,"Inversión pública",23260673
"Encarnación de Díaz",2009,"Inversión pública",62456236
"Encarnación de Díaz",2010,"Inversión pública",20324980
"Encarnación de Díaz",2011,"Inversión pública",NA
"Encarnación de Díaz",2012,"Inversión pública",19540019
"Encarnación de Díaz",2013,"Inversión pública",54380607
"Encarnación de Díaz",2014,"Inversión pública",63242531
"Encarnación de Díaz",2015,"Inversión pública",71013406
"Encarnación de Díaz",2016,"Inversión pública",65524710
"Encarnación de Díaz",2017,"Inversión pública",79465832
"Encarnación de Díaz",2018,"Inversión pública",77013931
"Encarnación de Díaz",2019,"Inversión pública",19095834
"Encarnación de Díaz",2020,"Inversión pública",40181042
"Encarnación de Díaz",2021,"Inversión pública",61439810
"Etzatlán",1989,"Inversión pública",190327
"Etzatlán",1990,"Inversión pública",961846
"Etzatlán",1991,"Inversión pública",492234
"Etzatlán",1992,"Inversión pública",222694
"Etzatlán",1993,"Inversión pública",1616788
"Etzatlán",1994,"Inversión pública",97943
"Etzatlán",1995,"Inversión pública",109530
"Etzatlán",1996,"Inversión pública",783377
"Etzatlán",1997,"Inversión pública",1169721
"Etzatlán",1998,"Inversión pública",NA
