"Municipio","year","tipo","valor"
"Cuautitlán de García Barragán",2020,"Otros ingresos",NA
"Cuautitlán de García Barragán",2021,"Otros ingresos",NA
"Cuautla",1989,"Otros ingresos",NA
"Cuautla",1990,"Otros ingresos",NA
"Cuautla",1991,"Otros ingresos",NA
"Cuautla",1992,"Otros ingresos",NA
"Cuautla",1993,"Otros ingresos",NA
"Cuautla",1994,"Otros ingresos",NA
"Cuautla",1995,"Otros ingresos",NA
"Cuautla",1996,"Otros ingresos",NA
"Cuautla",1997,"Otros ingresos",NA
"Cuautla",1998,"Otros ingresos",NA
"Cuautla",1999,"Otros ingresos",NA
"Cuautla",2000,"Otros ingresos",NA
"Cuautla",2001,"Otros ingresos",56100
"Cuautla",2002,"Otros ingresos",NA
"Cuautla",2003,"Otros ingresos",NA
"Cuautla",2005,"Otros ingresos",NA
"Cuautla",2007,"Otros ingresos",NA
"Cuautla",2008,"Otros ingresos",NA
"Cuautla",2009,"Otros ingresos",NA
"Cuautla",2010,"Otros ingresos",NA
"Cuautla",2011,"Otros ingresos",NA
"Cuautla",2012,"Otros ingresos",NA
"Cuautla",2013,"Otros ingresos",NA
"Cuautla",2014,"Otros ingresos",NA
"Cuautla",2015,"Otros ingresos",NA
"Cuautla",2016,"Otros ingresos",NA
"Cuautla",2017,"Otros ingresos",NA
"Cuautla",2018,"Otros ingresos",NA
"Cuautla",2019,"Otros ingresos",NA
"Cuautla",2020,"Otros ingresos",NA
"Cuautla",2021,"Otros ingresos",NA
"Cuquío",1989,"Otros ingresos",NA
"Cuquío",1990,"Otros ingresos",NA
"Cuquío",1991,"Otros ingresos",NA
"Cuquío",1992,"Otros ingresos",NA
"Cuquío",1993,"Otros ingresos",NA
"Cuquío",1994,"Otros ingresos",NA
"Cuquío",1995,"Otros ingresos",NA
"Cuquío",1996,"Otros ingresos",NA
"Cuquío",1997,"Otros ingresos",NA
"Cuquío",1998,"Otros ingresos",114739
"Cuquío",1999,"Otros ingresos",NA
"Cuquío",2000,"Otros ingresos",NA
"Cuquío",2001,"Otros ingresos",1012802
"Cuquío",2002,"Otros ingresos",NA
"Cuquío",2003,"Otros ingresos",NA
"Cuquío",2004,"Otros ingresos",NA
"Cuquío",2005,"Otros ingresos",NA
"Cuquío",2006,"Otros ingresos",NA
"Cuquío",2007,"Otros ingresos",NA
"Cuquío",2008,"Otros ingresos",NA
"Cuquío",2009,"Otros ingresos",NA
"Cuquío",2010,"Otros ingresos",NA
"Cuquío",2011,"Otros ingresos",NA
"Cuquío",2012,"Otros ingresos",3078337
"Cuquío",2013,"Otros ingresos",38472
"Cuquío",2015,"Otros ingresos",NA
"Cuquío",2016,"Otros ingresos",NA
"Cuquío",2017,"Otros ingresos",NA
"Cuquío",2018,"Otros ingresos",237780
"Cuquío",2019,"Otros ingresos",NA
"Cuquío",2020,"Otros ingresos",NA
"Cuquío",2021,"Otros ingresos",NA
"Chapala",1989,"Otros ingresos",NA
"Chapala",1990,"Otros ingresos",NA
"Chapala",1991,"Otros ingresos",NA
"Chapala",1992,"Otros ingresos",NA
"Chapala",1993,"Otros ingresos",NA
"Chapala",1994,"Otros ingresos",57000
"Chapala",1995,"Otros ingresos",262060
"Chapala",1996,"Otros ingresos",NA
"Chapala",1997,"Otros ingresos",NA
"Chapala",1998,"Otros ingresos",NA
"Chapala",1999,"Otros ingresos",NA
"Chapala",2001,"Otros ingresos",NA
"Chapala",2002,"Otros ingresos",NA
"Chapala",2003,"Otros ingresos",NA
"Chapala",2004,"Otros ingresos",NA
"Chapala",2005,"Otros ingresos",NA
"Chapala",2006,"Otros ingresos",NA
"Chapala",2007,"Otros ingresos",NA
"Chapala",2008,"Otros ingresos",NA
"Chapala",2009,"Otros ingresos",NA
"Chapala",2010,"Otros ingresos",NA
"Chapala",2011,"Otros ingresos",NA
"Chapala",2012,"Otros ingresos",NA
"Chapala",2013,"Otros ingresos",NA
"Chapala",2014,"Otros ingresos",NA
"Chapala",2015,"Otros ingresos",NA
"Chapala",2019,"Otros ingresos",NA
"Chapala",2020,"Otros ingresos",NA
"Chapala",2021,"Otros ingresos",NA
"Chimaltitán",1989,"Otros ingresos",NA
"Chimaltitán",1990,"Otros ingresos",NA
"Chimaltitán",1991,"Otros ingresos",NA
"Chimaltitán",1992,"Otros ingresos",NA
"Chimaltitán",1993,"Otros ingresos",NA
"Chimaltitán",1994,"Otros ingresos",NA
"Chimaltitán",1995,"Otros ingresos",NA
"Chimaltitán",1996,"Otros ingresos",NA
"Chimaltitán",1997,"Otros ingresos",NA
"Chimaltitán",1998,"Otros ingresos",NA
"Chimaltitán",1999,"Otros ingresos",NA
"Chimaltitán",2000,"Otros ingresos",NA
"Chimaltitán",2001,"Otros ingresos",NA
"Chimaltitán",2002,"Otros ingresos",NA
"Chimaltitán",2003,"Otros ingresos",NA
"Chimaltitán",2004,"Otros ingresos",NA
"Chimaltitán",2005,"Otros ingresos",NA
"Chimaltitán",2006,"Otros ingresos",NA
"Chimaltitán",2008,"Otros ingresos",NA
"Chimaltitán",2010,"Otros ingresos",NA
"Chimaltitán",2013,"Otros ingresos",NA
"Chimaltitán",2014,"Otros ingresos",NA
"Chimaltitán",2015,"Otros ingresos",NA
"Chimaltitán",2016,"Otros ingresos",NA
"Chimaltitán",2018,"Otros ingresos",NA
"Chimaltitán",2019,"Otros ingresos",NA
"Chimaltitán",2020,"Otros ingresos",NA
"Chimaltitán",2021,"Otros ingresos",NA
"Chiquilistlán",1989,"Otros ingresos",NA
"Chiquilistlán",1990,"Otros ingresos",NA
"Chiquilistlán",1991,"Otros ingresos",NA
"Chiquilistlán",1992,"Otros ingresos",NA
"Chiquilistlán",1993,"Otros ingresos",NA
"Chiquilistlán",1994,"Otros ingresos",NA
"Chiquilistlán",1995,"Otros ingresos",53900
"Chiquilistlán",1996,"Otros ingresos",NA
"Chiquilistlán",1997,"Otros ingresos",NA
"Chiquilistlán",1998,"Otros ingresos",NA
"Chiquilistlán",1999,"Otros ingresos",NA
"Chiquilistlán",2000,"Otros ingresos",NA
"Chiquilistlán",2001,"Otros ingresos",NA
"Chiquilistlán",2002,"Otros ingresos",NA
"Chiquilistlán",2003,"Otros ingresos",NA
"Chiquilistlán",2004,"Otros ingresos",NA
"Chiquilistlán",2005,"Otros ingresos",NA
"Chiquilistlán",2006,"Otros ingresos",NA
"Chiquilistlán",2007,"Otros ingresos",NA
"Chiquilistlán",2008,"Otros ingresos",NA
"Chiquilistlán",2010,"Otros ingresos",NA
"Chiquilistlán",2011,"Otros ingresos",NA
"Chiquilistlán",2012,"Otros ingresos",NA
"Chiquilistlán",2013,"Otros ingresos",NA
"Chiquilistlán",2014,"Otros ingresos",NA
"Chiquilistlán",2016,"Otros ingresos",NA
"Chiquilistlán",2017,"Otros ingresos",NA
"Chiquilistlán",2018,"Otros ingresos",NA
"Chiquilistlán",2019,"Otros ingresos",NA
"Chiquilistlán",2020,"Otros ingresos",NA
"Chiquilistlán",2021,"Otros ingresos",NA
"Degollado",1989,"Otros ingresos",NA
"Degollado",1990,"Otros ingresos",NA
"Degollado",1991,"Otros ingresos",NA
"Degollado",1992,"Otros ingresos",NA
"Degollado",1993,"Otros ingresos",NA
"Degollado",1994,"Otros ingresos",54255
"Degollado",1995,"Otros ingresos",NA
"Degollado",1996,"Otros ingresos",NA
"Degollado",1997,"Otros ingresos",230
"Degollado",1998,"Otros ingresos",NA
"Degollado",1999,"Otros ingresos",NA
"Degollado",2000,"Otros ingresos",NA
"Degollado",2001,"Otros ingresos",NA
"Degollado",2002,"Otros ingresos",211045
"Degollado",2003,"Otros ingresos",NA
"Degollado",2004,"Otros ingresos",232821
"Degollado",2005,"Otros ingresos",NA
"Degollado",2006,"Otros ingresos",NA
"Degollado",2007,"Otros ingresos",NA
"Degollado",2008,"Otros ingresos",NA
"Degollado",2009,"Otros ingresos",NA
"Degollado",2010,"Otros ingresos",NA
"Degollado",2011,"Otros ingresos",NA
"Degollado",2012,"Otros ingresos",NA
"Degollado",2013,"Otros ingresos",2047000
"Degollado",2014,"Otros ingresos",NA
"Degollado",2015,"Otros ingresos",37365
"Degollado",2016,"Otros ingresos",NA
"Degollado",2017,"Otros ingresos",NA
"Degollado",2018,"Otros ingresos",NA
"Degollado",2019,"Otros ingresos",NA
"Degollado",2020,"Otros ingresos",NA
"Degollado",2021,"Otros ingresos",NA
"Ejutla",1989,"Otros ingresos",NA
"Ejutla",1990,"Otros ingresos",NA
"Ejutla",1991,"Otros ingresos",NA
"Ejutla",1992,"Otros ingresos",NA
"Ejutla",1993,"Otros ingresos",NA
"Ejutla",1994,"Otros ingresos",NA
"Ejutla",1995,"Otros ingresos",NA
"Ejutla",1996,"Otros ingresos",NA
"Ejutla",1997,"Otros ingresos",NA
"Ejutla",1998,"Otros ingresos",NA
"Ejutla",1999,"Otros ingresos",NA
"Ejutla",2000,"Otros ingresos",NA
"Ejutla",2001,"Otros ingresos",NA
"Ejutla",2002,"Otros ingresos",NA
"Ejutla",2003,"Otros ingresos",NA
"Ejutla",2004,"Otros ingresos",NA
"Ejutla",2005,"Otros ingresos",NA
"Ejutla",2006,"Otros ingresos",NA
"Ejutla",2007,"Otros ingresos",NA
"Ejutla",2008,"Otros ingresos",NA
"Ejutla",2009,"Otros ingresos",NA
"Ejutla",2010,"Otros ingresos",NA
"Ejutla",2011,"Otros ingresos",NA
"Ejutla",2012,"Otros ingresos",NA
"Ejutla",2013,"Otros ingresos",NA
"Ejutla",2014,"Otros ingresos",NA
"Ejutla",2015,"Otros ingresos",NA
"Ejutla",2017,"Otros ingresos",NA
"Ejutla",2018,"Otros ingresos",NA
"Ejutla",2019,"Otros ingresos",NA
"Ejutla",2020,"Otros ingresos",NA
"Ejutla",2021,"Otros ingresos",NA
"Encarnación de Díaz",1989,"Otros ingresos",NA
"Encarnación de Díaz",1990,"Otros ingresos",NA
"Encarnación de Díaz",1991,"Otros ingresos",NA
"Encarnación de Díaz",1992,"Otros ingresos",NA
"Encarnación de Díaz",1993,"Otros ingresos",NA
"Encarnación de Díaz",1994,"Otros ingresos",NA
"Encarnación de Díaz",1995,"Otros ingresos",NA
"Encarnación de Díaz",1996,"Otros ingresos",NA
"Encarnación de Díaz",1997,"Otros ingresos",NA
"Encarnación de Díaz",1998,"Otros ingresos",NA
"Encarnación de Díaz",1999,"Otros ingresos",205308
"Encarnación de Díaz",2000,"Otros ingresos",NA
"Encarnación de Díaz",2001,"Otros ingresos",NA
"Encarnación de Díaz",2002,"Otros ingresos",NA
"Encarnación de Díaz",2003,"Otros ingresos",NA
"Encarnación de Díaz",2004,"Otros ingresos",NA
"Encarnación de Díaz",2005,"Otros ingresos",NA
"Encarnación de Díaz",2006,"Otros ingresos",3413207
"Encarnación de Díaz",2007,"Otros ingresos",NA
"Encarnación de Díaz",2008,"Otros ingresos",601878
"Encarnación de Díaz",2009,"Otros ingresos",NA
"Encarnación de Díaz",2010,"Otros ingresos",NA
"Encarnación de Díaz",2011,"Otros ingresos",NA
"Encarnación de Díaz",2012,"Otros ingresos",NA
"Encarnación de Díaz",2013,"Otros ingresos",NA
"Encarnación de Díaz",2014,"Otros ingresos",NA
"Encarnación de Díaz",2015,"Otros ingresos",NA
"Encarnación de Díaz",2016,"Otros ingresos",NA
"Encarnación de Díaz",2017,"Otros ingresos",NA
"Encarnación de Díaz",2018,"Otros ingresos",NA
"Encarnación de Díaz",2019,"Otros ingresos",NA
"Encarnación de Díaz",2020,"Otros ingresos",NA
"Encarnación de Díaz",2021,"Otros ingresos",NA
"Etzatlán",1989,"Otros ingresos",NA
"Etzatlán",1990,"Otros ingresos",NA
"Etzatlán",1991,"Otros ingresos",20
"Etzatlán",1992,"Otros ingresos",NA
"Etzatlán",1993,"Otros ingresos",NA
"Etzatlán",1994,"Otros ingresos",NA
"Etzatlán",1995,"Otros ingresos",NA
"Etzatlán",1996,"Otros ingresos",NA
"Etzatlán",1997,"Otros ingresos",NA
"Etzatlán",1998,"Otros ingresos",NA
"Etzatlán",1999,"Otros ingresos",NA
"Etzatlán",2001,"Otros ingresos",NA
"Etzatlán",2002,"Otros ingresos",NA
"Etzatlán",2003,"Otros ingresos",NA
"Etzatlán",2004,"Otros ingresos",NA
"Etzatlán",2005,"Otros ingresos",NA
"Etzatlán",2006,"Otros ingresos",NA
"Etzatlán",2007,"Otros ingresos",NA
"Etzatlán",2008,"Otros ingresos",NA
"Etzatlán",2009,"Otros ingresos",NA
"Etzatlán",2010,"Otros ingresos",NA
"Etzatlán",2011,"Otros ingresos",NA
"Etzatlán",2016,"Otros ingresos",NA
"Etzatlán",2017,"Otros ingresos",NA
"Etzatlán",2018,"Otros ingresos",NA
"Etzatlán",2019,"Otros ingresos",NA
"Etzatlán",2020,"Otros ingresos",NA
"Etzatlán",2021,"Otros ingresos",NA
"El Grullo",1989,"Otros ingresos",NA
"El Grullo",1990,"Otros ingresos",NA
"El Grullo",1991,"Otros ingresos",NA
"El Grullo",1992,"Otros ingresos",NA
"El Grullo",1993,"Otros ingresos",NA
"El Grullo",1994,"Otros ingresos",450000
"El Grullo",1995,"Otros ingresos",NA
"El Grullo",1996,"Otros ingresos",2e+05
"El Grullo",1997,"Otros ingresos",120000
"El Grullo",1998,"Otros ingresos",2872196
"El Grullo",1999,"Otros ingresos",NA
"El Grullo",2000,"Otros ingresos",NA
"El Grullo",2001,"Otros ingresos",NA
"El Grullo",2002,"Otros ingresos",NA
"El Grullo",2003,"Otros ingresos",519716
"El Grullo",2004,"Otros ingresos",513693
"El Grullo",2005,"Otros ingresos",474129
"El Grullo",2006,"Otros ingresos",NA
"El Grullo",2007,"Otros ingresos",NA
"El Grullo",2008,"Otros ingresos",NA
"El Grullo",2009,"Otros ingresos",NA
"El Grullo",2010,"Otros ingresos",NA
"El Grullo",2012,"Otros ingresos",NA
"El Grullo",2013,"Otros ingresos",NA
"El Grullo",2014,"Otros ingresos",NA
"El Grullo",2015,"Otros ingresos",NA
"El Grullo",2016,"Otros ingresos",NA
"El Grullo",2017,"Otros ingresos",NA
"El Grullo",2018,"Otros ingresos",NA
"El Grullo",2019,"Otros ingresos",NA
"El Grullo",2020,"Otros ingresos",NA
"El Grullo",2021,"Otros ingresos",NA
"Guachinango",1989,"Otros ingresos",NA
"Guachinango",1990,"Otros ingresos",NA
"Guachinango",1991,"Otros ingresos",NA
"Guachinango",1992,"Otros ingresos",NA
"Guachinango",1993,"Otros ingresos",NA
"Guachinango",1994,"Otros ingresos",NA
"Guachinango",1995,"Otros ingresos",NA
"Guachinango",1996,"Otros ingresos",NA
"Guachinango",1997,"Otros ingresos",NA
"Guachinango",1998,"Otros ingresos",1164615
"Guachinango",1999,"Otros ingresos",NA
"Guachinango",2000,"Otros ingresos",NA
"Guachinango",2001,"Otros ingresos",NA
"Guachinango",2002,"Otros ingresos",NA
"Guachinango",2003,"Otros ingresos",NA
"Guachinango",2004,"Otros ingresos",NA
"Guachinango",2005,"Otros ingresos",NA
"Guachinango",2006,"Otros ingresos",NA
"Guachinango",2007,"Otros ingresos",NA
"Guachinango",2008,"Otros ingresos",NA
"Guachinango",2009,"Otros ingresos",NA
"Guachinango",2010,"Otros ingresos",NA
"Guachinango",2011,"Otros ingresos",NA
"Guachinango",2012,"Otros ingresos",NA
"Guachinango",2013,"Otros ingresos",NA
"Guachinango",2014,"Otros ingresos",1816000
"Guachinango",2015,"Otros ingresos",NA
"Guachinango",2016,"Otros ingresos",NA
"Guachinango",2017,"Otros ingresos",NA
"Guachinango",2018,"Otros ingresos",NA
"Guachinango",2019,"Otros ingresos",NA
"Guachinango",2020,"Otros ingresos",NA
"Guachinango",2021,"Otros ingresos",NA
"Guadalajara",1989,"Otros ingresos",NA
"Guadalajara",1990,"Otros ingresos",NA
"Guadalajara",1991,"Otros ingresos",NA
"Guadalajara",1992,"Otros ingresos",NA
"Guadalajara",1993,"Otros ingresos",NA
"Guadalajara",1994,"Otros ingresos",NA
"Guadalajara",1995,"Otros ingresos",NA
"Guadalajara",1996,"Otros ingresos",4575211
"Guadalajara",1997,"Otros ingresos",36826647
"Guadalajara",1998,"Otros ingresos",102206911
"Guadalajara",1999,"Otros ingresos",NA
"Guadalajara",2000,"Otros ingresos",34086361
"Guadalajara",2001,"Otros ingresos",67931996
"Guadalajara",2002,"Otros ingresos",63810687
"Guadalajara",2003,"Otros ingresos",NA
"Guadalajara",2004,"Otros ingresos",NA
"Guadalajara",2005,"Otros ingresos",4413096
"Guadalajara",2006,"Otros ingresos",NA
"Guadalajara",2007,"Otros ingresos",NA
"Guadalajara",2008,"Otros ingresos",NA
"Guadalajara",2009,"Otros ingresos",NA
"Guadalajara",2010,"Otros ingresos",NA
"Guadalajara",2011,"Otros ingresos",112170189
"Guadalajara",2012,"Otros ingresos",1048243870
"Guadalajara",2013,"Otros ingresos",3768390
"Guadalajara",2014,"Otros ingresos",NA
"Guadalajara",2015,"Otros ingresos",26321
"Guadalajara",2016,"Otros ingresos",304701
"Guadalajara",2017,"Otros ingresos",NA
"Guadalajara",2018,"Otros ingresos",NA
"Guadalajara",2019,"Otros ingresos",NA
"Guadalajara",2020,"Otros ingresos",NA
"Guadalajara",2021,"Otros ingresos",NA
"Hostotipaquillo",1989,"Otros ingresos",NA
"Hostotipaquillo",1990,"Otros ingresos",NA
"Hostotipaquillo",1991,"Otros ingresos",NA
"Hostotipaquillo",1992,"Otros ingresos",14507
"Hostotipaquillo",1993,"Otros ingresos",16344
"Hostotipaquillo",1994,"Otros ingresos",11697
"Hostotipaquillo",1995,"Otros ingresos",NA
"Hostotipaquillo",1996,"Otros ingresos",NA
"Hostotipaquillo",1997,"Otros ingresos",4312
"Hostotipaquillo",1998,"Otros ingresos",NA
"Hostotipaquillo",1999,"Otros ingresos",NA
"Hostotipaquillo",2001,"Otros ingresos",NA
"Hostotipaquillo",2002,"Otros ingresos",NA
"Hostotipaquillo",2003,"Otros ingresos",NA
"Hostotipaquillo",2004,"Otros ingresos",NA
"Hostotipaquillo",2005,"Otros ingresos",NA
"Hostotipaquillo",2007,"Otros ingresos",NA
"Hostotipaquillo",2008,"Otros ingresos",NA
"Hostotipaquillo",2010,"Otros ingresos",NA
"Hostotipaquillo",2013,"Otros ingresos",NA
"Hostotipaquillo",2014,"Otros ingresos",NA
"Hostotipaquillo",2016,"Otros ingresos",NA
"Hostotipaquillo",2017,"Otros ingresos",NA
"Hostotipaquillo",2019,"Otros ingresos",NA
"Hostotipaquillo",2020,"Otros ingresos",NA
"Hostotipaquillo",2021,"Otros ingresos",NA
"Huejúcar",1989,"Otros ingresos",NA
"Huejúcar",1990,"Otros ingresos",NA
"Huejúcar",1991,"Otros ingresos",NA
"Huejúcar",1992,"Otros ingresos",NA
"Huejúcar",1993,"Otros ingresos",NA
"Huejúcar",1994,"Otros ingresos",NA
"Huejúcar",1995,"Otros ingresos",NA
"Huejúcar",1996,"Otros ingresos",NA
"Huejúcar",1997,"Otros ingresos",NA
"Huejúcar",1998,"Otros ingresos",NA
"Huejúcar",1999,"Otros ingresos",NA
"Huejúcar",2001,"Otros ingresos",NA
"Huejúcar",2002,"Otros ingresos",NA
"Huejúcar",2003,"Otros ingresos",NA
"Huejúcar",2004,"Otros ingresos",NA
"Huejúcar",2005,"Otros ingresos",NA
"Huejúcar",2006,"Otros ingresos",NA
"Huejúcar",2007,"Otros ingresos",NA
"Huejúcar",2008,"Otros ingresos",NA
"Huejúcar",2010,"Otros ingresos",NA
"Huejúcar",2011,"Otros ingresos",NA
"Huejúcar",2012,"Otros ingresos",NA
"Huejúcar",2013,"Otros ingresos",NA
"Huejúcar",2014,"Otros ingresos",NA
"Huejúcar",2015,"Otros ingresos",NA
"Huejúcar",2016,"Otros ingresos",NA
"Huejúcar",2017,"Otros ingresos",NA
"Huejúcar",2018,"Otros ingresos",NA
"Huejúcar",2019,"Otros ingresos",NA
"Huejúcar",2020,"Otros ingresos",NA
"Huejúcar",2021,"Otros ingresos",NA
"Huejuquilla el Alto",1989,"Otros ingresos",NA
"Huejuquilla el Alto",1990,"Otros ingresos",NA
"Huejuquilla el Alto",1991,"Otros ingresos",NA
"Huejuquilla el Alto",1992,"Otros ingresos",NA
"Huejuquilla el Alto",1993,"Otros ingresos",NA
"Huejuquilla el Alto",1994,"Otros ingresos",NA
"Huejuquilla el Alto",1995,"Otros ingresos",NA
"Huejuquilla el Alto",1996,"Otros ingresos",10925
"Huejuquilla el Alto",1997,"Otros ingresos",1842
"Huejuquilla el Alto",1998,"Otros ingresos",NA
"Huejuquilla el Alto",1999,"Otros ingresos",NA
"Huejuquilla el Alto",2001,"Otros ingresos",NA
"Huejuquilla el Alto",2002,"Otros ingresos",NA
"Huejuquilla el Alto",2003,"Otros ingresos",NA
"Huejuquilla el Alto",2004,"Otros ingresos",NA
"Huejuquilla el Alto",2005,"Otros ingresos",388059
"Huejuquilla el Alto",2006,"Otros ingresos",NA
"Huejuquilla el Alto",2007,"Otros ingresos",NA
"Huejuquilla el Alto",2008,"Otros ingresos",NA
"Huejuquilla el Alto",2009,"Otros ingresos",NA
"Huejuquilla el Alto",2010,"Otros ingresos",NA
"Huejuquilla el Alto",2011,"Otros ingresos",NA
"Huejuquilla el Alto",2012,"Otros ingresos",NA
"Huejuquilla el Alto",2013,"Otros ingresos",NA
"Huejuquilla el Alto",2014,"Otros ingresos",NA
"Huejuquilla el Alto",2015,"Otros ingresos",NA
"Huejuquilla el Alto",2016,"Otros ingresos",NA
"Huejuquilla el Alto",2017,"Otros ingresos",NA
"Huejuquilla el Alto",2018,"Otros ingresos",NA
"Huejuquilla el Alto",2019,"Otros ingresos",NA
"Huejuquilla el Alto",2020,"Otros ingresos",NA
"Huejuquilla el Alto",2021,"Otros ingresos",NA
"La Huerta",1989,"Otros ingresos",NA
"La Huerta",1990,"Otros ingresos",NA
"La Huerta",1991,"Otros ingresos",NA
"La Huerta",1992,"Otros ingresos",NA
"La Huerta",1993,"Otros ingresos",NA
"La Huerta",1994,"Otros ingresos",NA
"La Huerta",1995,"Otros ingresos",NA
"La Huerta",1996,"Otros ingresos",NA
"La Huerta",1997,"Otros ingresos",NA
"La Huerta",1998,"Otros ingresos",NA
"La Huerta",1999,"Otros ingresos",NA
"La Huerta",2001,"Otros ingresos",NA
"La Huerta",2002,"Otros ingresos",NA
"La Huerta",2004,"Otros ingresos",NA
"La Huerta",2005,"Otros ingresos",NA
"La Huerta",2006,"Otros ingresos",NA
"La Huerta",2007,"Otros ingresos",NA
"La Huerta",2008,"Otros ingresos",NA
"La Huerta",2010,"Otros ingresos",NA
"La Huerta",2011,"Otros ingresos",NA
"La Huerta",2012,"Otros ingresos",NA
"La Huerta",2013,"Otros ingresos",NA
"La Huerta",2014,"Otros ingresos",NA
"La Huerta",2015,"Otros ingresos",NA
"La Huerta",2016,"Otros ingresos",3396
"La Huerta",2017,"Otros ingresos",NA
"La Huerta",2018,"Otros ingresos",186679
"La Huerta",2019,"Otros ingresos",NA
"La Huerta",2020,"Otros ingresos",NA
"La Huerta",2021,"Otros ingresos",NA
"Ixtlahuacán de los Membrillos",1989,"Otros ingresos",NA
"Ixtlahuacán de los Membrillos",1990,"Otros ingresos",NA
"Ixtlahuacán de los Membrillos",1991,"Otros ingresos",NA
"Ixtlahuacán de los Membrillos",1992,"Otros ingresos",NA
"Ixtlahuacán de los Membrillos",1993,"Otros ingresos",NA
"Ixtlahuacán de los Membrillos",1994,"Otros ingresos",NA
"Ixtlahuacán de los Membrillos",1995,"Otros ingresos",NA
"Ixtlahuacán de los Membrillos",1996,"Otros ingresos",NA
"Ixtlahuacán de los Membrillos",1997,"Otros ingresos",NA
"Ixtlahuacán de los Membrillos",1998,"Otros ingresos",NA
"Ixtlahuacán de los Membrillos",1999,"Otros ingresos",NA
"Ixtlahuacán de los Membrillos",2001,"Otros ingresos",128
"Ixtlahuacán de los Membrillos",2002,"Otros ingresos",NA
"Ixtlahuacán de los Membrillos",2003,"Otros ingresos",60383
"Ixtlahuacán de los Membrillos",2004,"Otros ingresos",NA
"Ixtlahuacán de los Membrillos",2005,"Otros ingresos",NA
"Ixtlahuacán de los Membrillos",2006,"Otros ingresos",NA
"Ixtlahuacán de los Membrillos",2007,"Otros ingresos",NA
"Ixtlahuacán de los Membrillos",2008,"Otros ingresos",NA
"Ixtlahuacán de los Membrillos",2009,"Otros ingresos",NA
"Ixtlahuacán de los Membrillos",2010,"Otros ingresos",NA
"Ixtlahuacán de los Membrillos",2011,"Otros ingresos",NA
"Ixtlahuacán de los Membrillos",2012,"Otros ingresos",215706
"Ixtlahuacán de los Membrillos",2013,"Otros ingresos",NA
"Ixtlahuacán de los Membrillos",2014,"Otros ingresos",NA
"Ixtlahuacán de los Membrillos",2015,"Otros ingresos",7066
"Ixtlahuacán de los Membrillos",2018,"Otros ingresos",NA
"Ixtlahuacán de los Membrillos",2019,"Otros ingresos",NA
"Ixtlahuacán de los Membrillos",2020,"Otros ingresos",NA
"Ixtlahuacán de los Membrillos",2021,"Otros ingresos",NA
"Ixtlahuacán del Río",1989,"Otros ingresos",NA
"Ixtlahuacán del Río",1990,"Otros ingresos",NA
"Ixtlahuacán del Río",1991,"Otros ingresos",NA
"Ixtlahuacán del Río",1992,"Otros ingresos",NA
"Ixtlahuacán del Río",1993,"Otros ingresos",NA
"Ixtlahuacán del Río",1994,"Otros ingresos",NA
"Ixtlahuacán del Río",1995,"Otros ingresos",NA
"Ixtlahuacán del Río",1996,"Otros ingresos",366497
"Ixtlahuacán del Río",1997,"Otros ingresos",NA
"Ixtlahuacán del Río",1998,"Otros ingresos",NA
"Ixtlahuacán del Río",1999,"Otros ingresos",NA
"Ixtlahuacán del Río",2000,"Otros ingresos",NA
"Ixtlahuacán del Río",2001,"Otros ingresos",NA
"Ixtlahuacán del Río",2002,"Otros ingresos",NA
"Ixtlahuacán del Río",2003,"Otros ingresos",NA
"Ixtlahuacán del Río",2004,"Otros ingresos",NA
"Ixtlahuacán del Río",2005,"Otros ingresos",NA
"Ixtlahuacán del Río",2006,"Otros ingresos",NA
"Ixtlahuacán del Río",2007,"Otros ingresos",NA
"Ixtlahuacán del Río",2008,"Otros ingresos",NA
"Ixtlahuacán del Río",2009,"Otros ingresos",NA
"Ixtlahuacán del Río",2010,"Otros ingresos",NA
"Ixtlahuacán del Río",2011,"Otros ingresos",NA
"Ixtlahuacán del Río",2012,"Otros ingresos",NA
"Ixtlahuacán del Río",2013,"Otros ingresos",NA
"Ixtlahuacán del Río",2014,"Otros ingresos",NA
"Ixtlahuacán del Río",2015,"Otros ingresos",NA
"Ixtlahuacán del Río",2016,"Otros ingresos",NA
"Ixtlahuacán del Río",2017,"Otros ingresos",NA
"Ixtlahuacán del Río",2018,"Otros ingresos",NA
"Ixtlahuacán del Río",2019,"Otros ingresos",NA
"Ixtlahuacán del Río",2020,"Otros ingresos",NA
"Ixtlahuacán del Río",2021,"Otros ingresos",NA
"Jalostotitlán",1989,"Otros ingresos",NA
"Jalostotitlán",1990,"Otros ingresos",NA
"Jalostotitlán",1991,"Otros ingresos",NA
"Jalostotitlán",1992,"Otros ingresos",NA
"Jalostotitlán",1993,"Otros ingresos",NA
"Jalostotitlán",1994,"Otros ingresos",NA
"Jalostotitlán",1995,"Otros ingresos",NA
"Jalostotitlán",1996,"Otros ingresos",NA
"Jalostotitlán",1997,"Otros ingresos",NA
"Jalostotitlán",1998,"Otros ingresos",NA
"Jalostotitlán",1999,"Otros ingresos",NA
"Jalostotitlán",2001,"Otros ingresos",NA
"Jalostotitlán",2002,"Otros ingresos",NA
"Jalostotitlán",2003,"Otros ingresos",NA
"Jalostotitlán",2004,"Otros ingresos",NA
"Jalostotitlán",2005,"Otros ingresos",NA
"Jalostotitlán",2006,"Otros ingresos",NA
"Jalostotitlán",2007,"Otros ingresos",NA
